__label__Neg	انتقاد اینکه اولا هیچکدام از کارمندانتان در مورد نوبت دهی اینترنتی اطلاعی ندارند. پیشنهاد اینکه باید یه دستگاهی مثل سینماتیکت که تو سینماها برای چاپ بلیط اینترنتی استفاده میشه در ورودی باید بذارید تا نوبت اینترنتی چاپ بشه توسط ارباب رجوع نه اینکه بره سراغ همه که من نوبت دارم چیکار کنم. در نهایت اینکه کارمندان شعبه تون کلا حال کار کردن و راهنمایی درست رو ندارن. برید خوش باشید دور هم. اجرکم عند الله انشالله!
__label__Neg	پرسنل واقعا برخورد بدی دارند و همه شاکی هستن
__label__Pos	در مجموع خوب بود عملکرد و جوابدهی به ارباب رجوع
__label__Pos	بی نهایت از این سویس راضی هستم واقعا کار آدم و راحت میکنه من ۵ دقیقه هم معطل نشدم ممنونم از سازمان تامین اجتماعی بابت ساخت این برنامه و ممنونم از شعبه ۱۶ و تمامیه پرسنل کار راه اندازش
__label__Neg	هر روز بد تر از دیروز هستین با کارمندای همیشه طلبکار
__label__Neg	اصلن هیچکس اطلاعی از نوبت دهی اینترنتی نداشت و من از دستگاه نوبت گرفتم و رفتار پرسنل مخصوصا طبقه همکف شعبه سجاد بسیار بسیار بد بود
__label__Neg	توجیحشدن کارمندان به این امر که ارباب روجو انسان است سن وسالی ازش گذشته با او به احترام وسریع رفتار کنند. کسانی که برای مستمری به انجا مراجعه می کنند یا پیر هستند یا بی سواد روی دستگاه نوبت دهی رانمتوانند بخوانند مراجعه کننده نوبت باجه های دیگر رامی گیرد ودر نوبت مستمری می نشیند من که امروز برای اولین بار بود ک به بیمه رفتم جوان هستم وسواد دارم 1ساعت بی خودی الاف بودم کلا کارمنداتون تنبلا
__label__Neg	امروز تقریبا شعبه ۲۴ نیمه تعطیل بود. بیش از نیمی از کارشناس ها و پرسنل نبودن.
__label__Neg	نوبت دهی اینترنتی عملکرد بسیار ضعیفی دارد اگر به نحوی برنامه ریزی شود که فردی که در زمان نوبت اینترنتی خود در شعبه است مسولیت قسمتی که مراجعه می‌کند بتواند در سیستم خود نام و زمان نوبت فرد را ببیند و او را صداکند بهتر است تا نوبت بگیری همه جلوی باجه صف بکشند و بعد از ۲ساعت که کی نوبتش جلوتر یاعقب تره با جنگ و دوا نوبت بشه
__label__Neg	برخورد کاملا بی ادبانه و عدم راهنمایی مردم
__label__Neg	شعبه ۲۵ مراجعه کردم که اولش من رو این ور اون ور پاسگاری کردن آخرشم رفتم به همون شیوه سنتی مث بقیه افراد نوبت گرفتم و کارم انجام دادم.به جرات می تونم بگم اصا نمیدونستن اینطور سامانه ای هم وجود داره؟!!!
__label__Neg	بهترین کارمند خانم ذوالفقاری و بدترین کارمند آقای صمد پور
__label__Neg	برخورد متصدی باجه برای نام نویسی خیلی خیلی خیلی بد بود
__label__Neg	اصلادر شعبه باجه ای برای خدمات اینترنتی و نوبتهای اینترنتی موجود نبود و طبق روال سابق با شماره کار انحام میشد بهتر است اول پرستل و مادر ذرباره طرح توجیه شوند سپس به ارباب رجوع اطلاع رسانی کنید
__label__Pos	با تشکر از حسن برخورد کارکنان واحد درآمد شعبه ۲۷ خصوصا سرکار خانم محمدی
__label__Neg	فضای فیزیکی شعبه بد ورفتار پرسنل با مراجعه کننده مناسب نیست
__label__Pos	ممنون و سپاس از نوبت دهی عالی و برخورد خوب پرسنل
__label__Neg	خاک بر سر اداره تون ریدین یک هفته س الاف کردین دور تهران رو تو ترافیک گشتم هر دفعه سیستم هاتون قطعه
__label__Pos	امیدوارم با مکانیزه شدن سیستم ها و اطلاع رسانی صحیح و فراهم شدن امکانات دیگر شاهد ازدحام پشت باجه ها نباشیم با اینکه روی شیشه باجه نوشته نوبت اینترنتی همچنان مردم صف ایستاده و شلوغی ایجاد میکنند
__label__Neg	بیشتر پرسنل مشغول کارهای شخصی خود هستند و هر چند وقت یکبار و با اکراه، و بعد از اعتراض مردم، کار یکی از مراجعین رو انجام میدند. برای مردم آرزوی صبر میکنم.
__label__Neg	۳ هفته است هر روز میرم کارمندشون یک هفته است مرخصی هفته دوم در حال انتقال هفته سوم نیروی جدید نیومده
__label__Neg	ساعت هشت و ده دقیقه صبح نوبت کرفتم ساعت یکربع به یک ظهر نوبت داده شده. افراد مسن چطوری با این روش کار کنند.
__label__Pos	لطفا برای صدور فیش هم نوبت دهی شود
__label__Neg	با سلام،لطفا در هنگام وقت صرف ناهار پرسنل همه ی باجه ها تعطیل نباشن،ک متأسفانه کامل تمامی باجه ها تعطیل هستند ،باید پرسنل تسلیمیم شوند تعدادی ب نوبت در باجه ها حضور داشته باشند ک ارباب رجوع منتظر نماند و کار انجام شودو از لحاظ رفتاری پرسنل با ارباب رجوع برخورد نامناسبی دارند ک لطفا رسیدگی شود
__label__Pos	با سلام سیستم خیلی خوب و کارامدی هستش بسیار متشکرم فقط ای کاش این قطعی سیستم های بیمه هرچه زودتر برطرف بشه چون خیلی زشته سیستم بیمه یک کشور به خاطر قطعی اینترنت از کار بیفته و برای مراجعه کنندگان هم خیلی سخت هستش. با تشکر
__label__Neg	خواهشا این چه نوبت دهی است خودتون و مسخره کردین همه باید دوباره میرفتند همکف خانمی که اونجا نشسته نوبت بدهد لطفا همان دستگاه شماره گیر را بکار اندازید آخه یکی نیست به شما بگه مستمری بگیر سالمند چطوری می تونه با اینترنت ناقص شما کار کنه
__label__Pos	خوب بود ممنون
__label__Pos	واقعا نفر پاسخگو خیلی خوش برخورد بود ممنون خواستم تشکر کنم ازشون ولی متاسفانه اسمشون یادم نیست متشکر
__label__Neg	بهتر است در تمامی قسمتها دوربین نصب کنید تا رفتار بسیار بد کارمندانتان با مردم را ببینید بطور مثال دیروز در شعبه شمیران خانوم شجاعی حدود نیمساعت جلوی همه با موبایل خود صحبت کرد و هرکس سوال میکرد جواب نمیداد. متاسفم
__label__Neg	بعضی از پرسنل تون حتی به خودشون زحمت نمیدن وقتی صدا میزنی جواب بدن... کلا خیلی شعبه به هم ریخته ای دارید چون حتی باجه مخصوص نویت اینترنتی هم نداشتید و من و هی پاسکاری میکردن بین باجه ها
__label__Neg	با سلام.باتوجه به شلوغی بیش از اندازه شعبه تامین اجتماعی شیوه دریافت نوبت دهی و خدمات بسیار ضعیف می باشد.لذا با افزایش تعداد کارکنان سازمان نسبت به ارائه خدمات بهتر تلاش نمائید.ممنون
__label__Pos	خدا قوت به همه شما
__label__Neg	این سیستم نوبت دهی اینترنتی کار بی فایده و مزخرفی هست یک سر به شعب بزنید برای یک نوبت ساده گرفتن هزار تا داستان درست کردید. اگر خواستید زنگ بزنید 09122347743
__label__Pos	سپاس از رفتار مناسب کارمندان بالاخص امور بیمه شدگان اتاق ۲۲
__label__Neg	فقط پرسنل پاسکاری میکنن اونی هم که سرش خلوته جواب مردم رو نمیده باگوشی داره بازی میکنه.خدا لعنتشون کنه از همون ریس بگیر تا اون کارمند پایین
__label__Pos	مسئول باجه مرخصی ساعتی داشته به قول خودش که در حال بیرون رفتن بود ولی به مسئول قسمت اطلاع نداده بود. من به مسئول قسمت گفتم که بلافاصله جایگزین کرد.ممنون از توجه شما.
__label__Neg	روال و فرایندهای سازمان تامین اجتماعی افتضاح است به طوری که به نظر می رسد هیچ روالی تعریف نشده است، پرسنل بسیار بی انگیزه و به دور از هر نوع آموزش در خصوص تکریم ارباب رجوع. عدم وجود پایگاه داده یکپارچه در سازمان اسفناک است،
__label__Neg	پرسنل جوابگو نیستن برای یه سوال چندین روز معطلی
__label__Neg	این سیستم زمانی خوب است که همه غیر حضوری نوبت بگیرند نه اینکه اشخاص میایند و میبینند که مثلا ۱۰۰ نفر توی صف هستند و با سیستم غیر حضوری جلوی همه میرود و کارش را انحام میدهد.اینجوری در حق مردمی که توی صف هستند اجهاف میشود
__label__Neg	مدیریت خیلی افتضاحه.همه ی مردم توی صفهای طولانی بدون پاسخدهی مناسب
__label__Pos	تشکر ازتون با این طرحتون
__label__Neg	هیچ نظارتی روی هیچکس نیست . خیلی زشته که پرسنل کار رو انجام ندن و پاس بدن اینور اونور و وقتی پیش رییس میریم گله میکنیم و رییس بهشون زنگ میزنه جوری بی ادبانه برخورد میکنن و میپیچونن که پشیمون میشی از زندگی
__label__Neg	سیستم قطعه جواب دهی و نحوه ی برخورد بسیار زشت و ناشایست از ساعت ۱۰ اومدم الان ساعت ۱۲ منتظرم سیستم سابک قطعه یه مسول ای تی ندارن رسیدگی کنه اصلا راضی نیستیم فردا ...
__label__Neg	قسمت مستمری بگیران در مکان قبلی سریع الاوصولتر بود. چون نزدیک کارگزاری بود. ضمنا میزخدمت موجود در شعبه جوابگوی تعداد زیاد مراجعه کنندگان نیست. تعیین وقت اینترنتی برای کسایی که همراه اول ندارند مشکل ساز است
__label__Neg	سلام این طرح فقط یک عده پول مفت خوردن تا این طرح چرتو اجرا کنن
__label__Neg	بکار گیری نیروی متخصص و اشنا ب نحوه کار، و پرسنل صبورتر، ٢- توجیه کارمندان ب جهت ارزش مند دانستن وقت مراجعین، ٣-داشتن برخورد مناسب
__label__Neg	واقعا باید به حال پرسنل تاسف خورد ، حیف اون حقوقی که به اینها میدید
__label__Neg	سیستم نوبت دهی با موبایل بسیار ناکارآمد است و سردرگمی زیادی برای ارباب رجوع دارد
__label__Pos	باسپاس از جناب حیدری ریاست محترم شعبه.
__label__Neg	خدمات خیلی بد،متاسفانه
__label__Pos	روش بسیار مناسبی می باشد و انشاءالله پیشرفته هم بکند.
__label__Neg	من از رازی نبودم
__label__Neg	کارمندان این شعبه عموما مفهوم تکریم ارباب رجوع را نمی دانند. یکی از آنان حتی نحوی صحبت با بزرگتر ها خصوصا افراد سالمند را نمی داند
__label__Neg	من وقت اینترنت داشتم ولی متاسفانه باجه که من نوبت داشتم مسئول نیامده بود و کسی پاسخ گو نبود از باجه بغلی پرسدیدم که حالا باید چه کار کنم اظهار بی اطلاعی کرد و در نهایت به باجه دیگر اینترنتی ارجاع داده شدیم که ایشون هم ذکر کردند اول باجه خودشان را پاسخ گو هستند بعد اگه وقت شد جواب ما را هم میدهند .متاسفانه من چندین بار به این شعبه مراجعه داشتم و متاسفانه بیشتر کارمندان بد اخلاق و با بی احترامی جواب میدهند و خیلی وقت آدم را تلف میکنند .
__label__Pos	بسیار متشکر از امکانات و ارائه خدمات مناسب
__label__Pos	من امروز برای اولین از این سیستم نوبت دهی استفاده کردم و واقعا ازش راضی بودم و کلی هم در وقتم صرفه جویی شد.
__label__Neg	متاسفانه اصلا رزرو اینترنتی در شعبه 18 فعال نیست و کارمندان اصلا کار ارباب رجوع را راه نمی اندازند و باعث سر در گمی مراجعین میشوند
__label__Pos	تشکر میکنم از کل پرسنل شعبه شمیران که برای اولین بار با چنینین برخورد عالی با ارباب رجوع برخوردمیکردند
__label__Neg	شعبه 24 بیمه بخش نامنویسی رفتار بسیار بد و زننده و افتضاحی دارن و نه تنها احترام به ارباب رجوع نمیگذارند بلکه با پرخاشگری کار را به عقب میاندازند.
__label__Neg	تا زمانی که کارمندان شما از هر لحاظ تامین باشند جدیت در کار وجود نخواهد داشت
__label__Pos	بسیار عالی
__label__Neg	خدمات رسانی در این شعبه بسیار ضعیف میباشد و تنها چیزی که مورد توجه قرار نمیگیرد وقت شهروندان و بی اعتایی به شهروندان میباشد
__label__Pos	باسلام . بهتر است برای اینکه مردم تشویق به انجام خدمات الکترونیکی بشوند باجه ای مخصوص در نظر گرفته شود . باجه ای که در شعبه مخصوص این خدمات بود امروز پاسخگوی دیگران هم بود .
__label__Neg	این سیستم جدید که ایجاد کردید به شدت افتضاح است . چون تامین اجتماعی جزو مراکز پر کاربرد است و مراجعین زیاد رفت و امد میکنند مثل بانک باید برای هر واحد یک دستگاه نوبت دهی گذاشته شود و هر کس که مراجعه کرد براساس نوبت کارش انجام شود .در این صورت ادمهای کم سواد هم سردرگم نمیشوند و راحت تر کارشان را انجام میدهند .
__label__Neg	انتصاب مدیر لایق و از جنس مردم
__label__Neg	تعداد مراجعه کنندگان بسیار و خیلی شلوغ بود و برای هر کار باید خیلی وقت تلف میشی و جواب گوی خوبی نبودن
__label__Pos	قبلا هم نظرن را گفته بودم . این طرح زمانی جواب می دهد که کل امور سازمان برون سپاری شده باشد،دولت الکترونیک و اتصالات پایگاه داده ای بین ادارات برقرار شده باشد دفترچه بیمه بصچرت صد در صد حذف شده باشد . در واقع نوبت دهی اینترنتی برای شعب vip با روزی ده مراجعه جوابگوست
__label__Neg	نوبت اینترنتی میگیریم دوباره اونجا عین قدیم همه باید پشت سر هم صف بایستند
__label__Pos	همه چیز عالی بود
__label__Neg	۱ - ارباب رجوع برای انجام کار نمیداند به کجا باید مراجعه کند و از چه قسمتی باید نوبت بگیرد. ۲ - سرویس اینترنتی خیلی خوب و لازم است، ولی همزمان بایستی اطلاع رسانی روشن انجام بگیرد.
__label__Pos	بدون معطلی کارم انجام شد. ولی ایکاش نیاز به چنین کاری نبود چون باتوجه به جابجایی از شعبه 18 به 19 و اعتبار دفترچه و پرداخت در شعبه جدید ، در سیستم بیمارستان که استعلام کرد بدون اعتبار بود و می بایست نسبت به نام نویسی مجدد و تعویض دفترچه اقدام شود.
__label__Pos	اما بقیه پرسنل خیلی کمک و راهنمایی می کردند
__label__Neg	۲ ساعت اونجا بودم که فقط می گفتند سیستم قطع می باشد . به هیچ عنوان هم جواب نمی دادند
__label__Pos	پیگیری ها بصورت اینترنتی انجام شود و نیازی به حضور در این مکان نبود
__label__Pos	همه چی عالی بود. فقط تلفن های اداره که کسی جوابگو نیستن
__label__Pos	سلام. الحمدالله برای من همه چیز خوب پیش رفت ولی افراد زیادی هم شاکی بودند. قرار شد سوابق من تجمیع شود که نوبت 15 روزه دادند که به نظرم خیلی زیاد هست با توجه به اتوماسیون موجود بین شعب
__label__Pos	سلام بعنوان ارباب رجوع چندین بار به شعبه ۲۲مراجعه کردم و هر دفعه از عملکرد همکاران واحد فنی رضایت داشتم چند بار همکار فنی مستقر در باجه ۹ شعبه ۲۲ با بهترین و کاملترین جزییات کار من رو انجام داده اند. سپاس
__label__Neg	به نظر بنده این سیستم مناسب نیست، پون بنده طی 2 روز از طریق سایت نتونستم وارد بشم تا نوبت بگیرم و از طریق پیامک هم سیستم نوبندهی مشکل داشت یعنی 2 روز فقط معطل نوبت گرفتن بودم و در نهایت حضوری نوبت گرفتم،ضمنا نحوه برخورد پرسنل اصلا با مردم خوب نیست، تمامی پرسنل بی حوصله و با عصبانیت با مردم برحمخورد میکنند به استثنا تعداد اندک شمارشون.
__label__Neg	سیستم همه قطع اصلا نظم ندلشت
__label__Neg	خواهشا اپشن سیستمی که میگذارید برای همه یکسان باید صرفا نفرمائید فقط همراه اولیا
__label__Neg	با مراجعه حضوری به اداره بیمه مجبورمان می کنند نوبت را از شماره مبایلمان بگیریم و بعد از گرفتن برای روز بعد نوبت داده میشود. متاسفانه سرکار گذاشتن مشتری در ادارات بیمه و بی احترامی تمامی ندارد
__label__Pos	در صورت امکان پرسنل برای نام کلیه بخش ها به ویژه نام نویسی را بیشتر کنید تا زمان کمتری از مردم هدر رود
__label__Neg	برخورد بسیار بی ادبانه و عدم راهنمایی و همکاری با ارباب رجوع واقعاً مایه تاسف است
__label__Neg	سیستم نام نویسی همیشه قطع یا کند است
__label__Pos	هر روز در میز خدمت یک فرد از قسمت وجود داره ارباب رجوع برای بار دوم که اداره مراجعه می کنه نمی دونه چه کنه به فرد جدید مراجعه کنه یا بره اتاق مورد نظر دنبال فرد قبلی
__label__Pos	عالی
__label__Neg	تنها شعبه ای است که زمان زیادی باید در انتظار جواب دهی و رسیدگی باشیم .رفتار برخی از پرسنل اصل با ارباب رجوع خوب نیست . پاس دادن ارباب رجوع از این اتاق به اتاق دیگر کلافه کننده است
__label__Neg	کار اینترنتی شد گفتیم زودتر انجام میشه اما یهو میگن سیستم قطع هست ما هم نمیدونیم راست میگن یا نه.اعتماد به کارمندان در حد صفر شده
__label__Pos	باجه شماره ۵ بیمه شدگان خیلی مرد محترمی میباشد
__label__Neg	برای هر کاری اینقدر باید طبقه بالا طبقه پایین بریم که وقت نناد میشود و دوباره کار به روز بعد موکول میکنند. حتی برگه را میدهی و میگوید بده به همکار بقل دستی که درست صندلی کنار ی اش است.
__label__Neg	مردمو سرکار گذاشتن
__label__Neg	واقعا متاسفم برای این سیستم
__label__Neg	اصلا سرویس دهی خوب نبود پرسنل بی ادب و نظم با توجه به نوبت اینترنتی کاملا بهم ریخته بود سیستم قطع و وصل می شد دستگاه نوبت دهی دستی هم کار می کرد ولی هـیچ باجه ای پاسخگو نبود
__label__Neg	وقتی به مسول مالی و اداری مراجعه نمودم جهت انتقاد فرمودند ارباب رجوع مهم نیست کاش مسولین فقط یکبار وصیت نامه امام خمینی ره بخوانند
__label__Neg	از روزی که نوبت اینترنتی شده صف ها طولانی تر شده و هرج و مرج شده، تعداد باجه ها کم هست و مراجعه کننده زیاد
__label__Neg	نظارت بیشتر به سامانه نوبت دهی
__label__Pos	از نحوه برخورد مودبانه و راهنمایی سرکار خانم عکاشه بسیار سپاسگزارم
__label__Neg	خواهشمند است قبل از هرگونه نوبت دهی از حضور پرسنل پاسخگو اطمینان حاصل شود و سپس نوبت دهی شود.
__label__Neg	لطفا اطلاع رسانی دقیق در زمان قطعی سیستم ها انجام شود تمروز دقیقا ۲ ساعت و سی دقیقه منتطر ماندم ولی سیستم وصل نشد . زمان قطعی سیستم در زمان پیک کاری نباشد .
__label__Pos	اگر باجه برای نمایندگان قرار بهند خیلی خوب می شود
__label__Pos	سلام بسیار خوبه که اطلاع رسانی کنید و مردم هم با فرهنگ استفاده از شیوه های دیجیتال بیشتر آشنا بشوند
__label__Neg	برخورد کارکنان اصلا خوب نیس. سیستم نوبت دهی این مدلی اصلا فکر خوبی نیس. همون شیوه قبل که از دستگاه نوبت میگرفتیم بهتر بود. مثل بانک. همه هم به کارشون میرسن
__label__Pos	ممنون
__label__Neg	سیستم نوبت دهی روان نیست و باعث اتلاف وقت بیشتر در شعبه است. با وجود اینکه هیچ ارباب رجوعی وجود ندارد مجبور میکنند که نوبت سیستمی بگیریم
__label__Pos	نوبت دهی اینترنتی شیوه ای مناسب و کارآمد می باشد ممنون از لطف شما
__label__Neg	امکان نوبت دهی با سیم کارت رایتل که متعلق به تامین اجتماعی است را برقرار کنید
__label__Neg	تمام مسئولین فقط کار را از سر خود باز میکنند . بعد از کلی پاس کاری ، آخر اعلام کردند ۲ هفته دیگر مراجعه کنید . متاسفم از این طرز برخورد که واقعا افتضاح بود ، در ضمن تمام این معطلی ها بخاطر این بود که پرنسل ترک محل کار میکردند . وقتی هم به مدیریت مراجعه کردم ، اون خانم ها خیلی بی خیال گفتند کار دارد و بر میگردد . افتضاح بود واقعا .
__label__Neg	برخورد پرسنل و رییس شعبه بسیار بسیار نامناسب بود،اکثر کارمندا نبودن اون پرده کرکره ها و هم که جلو باجه ها کشیده شده بود خیلی مزخرف بود،من دو روز کاری برای گرفتن کمک هزینه ازدواج مرخصی گرفتم ولی هربارم به من جواب درست حسابی ندادن هر بار به بهانه ای منو پیچوندن،کارمندای شعب خیلیشون نبودن اوناییم که بودن یا بیکاربودن یا در حال خوردن بودن یا با گوشی بازی میکردن،طوری که موقعه ثبت شماره حساب خانم باجه شش نشسته بود کیک و چای میخورد بهش میگم کارمو انجام بده میگه بده باجه 5 باجه 5 هم سر جاش نبود همشون هم یه قیافه های وحشناکی داشتن آدم میترسید ازشون یه سوال بپرسه، رزرو اینترنتی که کردم منو به باجه بک راهنمایی کرد خانم باجه یک منو گفت برو باجه 5 باجه 5 هم به آقا بود که حدود 45 دیقه منو سر ما نگه داشت و بهم گفت بد موقع اومدی من سرم شلوغه در حالی که با گوشیش بازی میکرد هیچ کاریم نداشت،آخرشم چن بار منو پایین فرستاد بعد از مدارکم یه ایرادی گرفت و کارمو انجام نداد گفت بر پیش رییس پیش رییسم رفتم سرم داد زد گفت برو بیرون با اون قیافش خلاصه شعبه 29 خیلی خیلی بی در و پیکره صاحب نداره و هیچ کارمندی از رییسش حساب نمیبره من بین اونا هیچ احترامی ندیدم به نوعی هر کدوم از زیر کار در میرفتن شعبه خیلی بی صاحب بود همون آقای باجه 5 از کپیایی که خودم گرفته بودم الکی ایراد گرفت گفت برو دوباره کی بگیر تا یه چیزیم واسه دستگاه کپیشون بماسه ایشون برا هر برق a4یه رو ازم 500 تومن هزینه گرفته کجای قانون نوشته که اینا حتی به مشتری رحم هم نمیکنن هدفشون فقط چاپیدنه نه کار انجام دادن به کپی مشتری هم رحم نمیکنن،تو کل ایران انسانیت مرده تو شعبه 29 تامین اجتماعیتونم انسانیت هزار برابر ایران مرده این چیزی بود که من با چشمم دیدم همه هم از عملکرد پرسنل نا راضی و عصبی بودن مملکت گل و بلبل که میگن همینه خیلی خیلی متایفم براتون.
__label__Neg	بسیار ضعیف وطبق نوبت دهی انترنتی نبود ضمنا کانتر2 فنی اقای درویش در اداره حضور نداشتند وباعث سر درگمی مراجعین میشد
__label__Pos	خیلی خوب بودند
__label__Neg	بیمه تامین اجتماعی یعنی پر کردن جیب دزدها
__label__Pos	خانم محترم واقعا ممنونم از راهنمایی های شما
__label__Neg	خانم مسئول باجه سابقه شعبه نه ارتباط چشمی برقرار نمیکند، فرد مقابل را کودن فرض میکند، جواب سربالا میدهد، درست راهنمایی نمیکند
__label__Neg	با شماره دادن به ارباب رجوع توسط شماره خوان تسریع در وقت خیلی خیلی انجام میپذیرد با تشکر
__label__Neg	افتضاح
__label__Pos	لطفادر تمام قسمتها این امکان فراهم شود وبه تعداد پرسنل وباجه ها اضافه شود
__label__Neg	سلام ،من نوبت گرفتم اما کارمند بیمه تلفنی به کار دیکری ،بدون نوبت رسیدگی مکنه،اخه مگه میشه؟
__label__Pos	ممنون از زحمات پرسنل زحمتکش تامین اجتماعی شعبه شمیران
__label__Neg	با مراجعه کننده اونقدر بی ادبانه و خارج از اخلاق رفتار میخ که تصور میکنی دارن بهت صدقه میدن ،اونقدر پاس کاری بیجا انجام میشه که قابل باور نیست تا وقتی تو اون موقعیت نباشی باور نمیکنی
__label__Pos	پیشنهاد میگردد تعداد باجه های پاسخگو به نوبت دهی حضوری افزایش یابد
__label__Pos	عاااااااااااشقشم
__label__Neg	فامیلمو ننوشتم چون ترسیدم کارم انجام نشه،من بخاطر گرفتن یک فرم دو روز میرفتم میگفتم سیستم مشکل داره امروز هم که سیستم وصل شد نوبت گرفتم نوبتم شد رفتم گفت این فرمو بگیر پر کن نوبت بگیر نوبتت شد بیار،میخوام بدونم نمیتونستن اون فرم رو همون دیروز بدن من پر کنم که امروز تا سیستم قطع نشده بود کارم انجام بشه؟
__label__Pos	افزایش تعداد باجه های پاسخگو یا واگذاری برخی از امور به دفاتر کارگزاری.
__label__Pos	بالاخره بکارگیری تکنولوژی در ادارات دولتی بصورت عملی مشاهده شد.
__label__Pos	با توجه به اینکه مرکز مجهز به ادوات و نرم افزار اتوماسیون اداری می باشد انتظار سرعت عمل بیشتری از این واحد می‌رود ، البته بی انصافی است اگر حجم کارهای محوله را نا دیده بگیرم
__label__Pos	لطفا همین روش و تکریم ارباب رجوع رابه شعبه ملک باجه 9 مسوول سوابق اموزش داده شود که درست جواب مردم را بدهد ولی از طرفی همان سوال و مشکلم را در شعبه بیست طبقه اول باجه یک در میان گذاشتم این اقای محترم خیلی خیلی خوب راهنمایی و جواب من را داد که حتی وظیف ایشان هم نبود و حتی کفتم من حاضر بودم دویست هزار تومان به ان خانم شعبه ملک باجه 9بدهم تا در پیدا کردن سوابقم و انتقال ان روی پروندم کمکم کند ولی این اقای محترم خیلی با زبان درست محترمانه به من کفت پظیفه ما است که شما را راهنمایی کنیم پ ان خانم هم اشتباه کرده چون سوابق شما در سال 71و72 بوده باید با مشخصات شناسنامهای شما وارد سیستم شود چوان انموقه کد ملی نبود و همه چیز دستی انجام میگرفته باز ممنون هستم از پاسخ و راهنمایی این عزیز در طبقه اول باجه یک بازهم متشکرم از مدیریت خوب شعبه بیست که اینطور مردم را تکریم میکنند لطفا این عمل پاسخگویی را به بقیه شعب اموزش داده شود باز هم از تمام زحماتی که برای تمام مراجعین میکشد ساسگذارم دوست دار شما محمد سلطانی
__label__Pos	در نوبت دهی اینترنتی فقط برای باجه های 1 و 2 نوبت میدهد. در صورتیکه در این شعبه 7 باجه وجود دارد. اگر این قضیه در نوبت دهی برطرف شود نظم بیشتری برقرار میشود.
__label__Pos	باتوجه به ازدحام جمعیت درشعبه ها این شیوه ادامه
__label__Neg	پرسنل طبقه چهارم مخصوصا آقای ترکی واقعا فقط ارباب رجوع رو معطل می‌کنند کنترل کنید لطفا
__label__Pos	خیلی خوبه اینترنتی
__label__Pos	خیلی راضی بودم، واقعا ازتون ممنونم.
__label__Pos	تشکر از زحمات
__label__Neg	این سیستم مسخره نوبت دهی رو جمع کنید یه فکری به حال‌کارمندان تنبل بی تربیت تون بکنید
__label__Neg	دو ماه خواستم خودمو بیمه کنم آخرشم آقای میز خدمت گفت برو دو ماه دیگه بیا. گفتم چرا گفت جواب سابقه ی بیمه ت اونموقع میاد. تا اونم نیاد نمیشه بیمه بشی. خوبه پولشم میدیم. اگع مفتی بود چقدر اذیت میکردین. روز اول رفتم کارگزاری گفتن نیست. فرداش رفتم حدود 12 بود گفت من تا 12 هستم فردا با این مدارک بیا. فردا که بشه امروز رفتم بعد دوساعت سه تا برگه با کپی ها منگنه کرد فرستاد شعبه. آخه مگه دو ماه بیمه کردن اونم وقتی 600 تومن پول میدی چقدر کار داره. فقط میتونم بگم خدا ازتون نگذره
__label__Pos	انتظار این است که وقتی کاری بدون حضور مراجعه کننده میشود در شعبه انجام شود انجام گیرد نه اینکه مراجعه کننده وقتی آمده برگه ها را از این اتاق به آن اتاق ببرد تا کارهایی که بدون حضور او هم می‌توانست انجام شود را تازه شروع به انجام دادن کند.
__label__Neg	واقعا در برابر شعب دیگر بسیار بسیار ضعیف عمل می کنید.واقعا متاسفم
__label__Pos	خدا قبول کنه
__label__Pos	از نحوه برخورد همکار راضی بودم
__label__Neg	این چه وضعیه نوبت اینترنتی گرفتیم رفتیم طبقه 4 میگن دوباره ثبت کن. مثل چند سال پیش شده سنتی شلوغ حجم جمعیت جمع کنین این مسخره بازی رو ما که یرو کلمون توو نت هستش میتونیم نوبت بگیریم 4تا پیرزن و پیر مرد که از این چیزا سر در نمیارن همون دستگاه نوبت دهی رو راه بندازین این جنگولک بازی ها رو هم جمع کنین
__label__Neg	روال قبلی بهتر بود
__label__Neg	نمیدانم از کجا هستید، لطفا نخست خود را معرفی کنید و شرح دهید نظر سنجی درباره چیست ، من خود باگمان اینکه در باره شعبه ۳ تامین اجتماعی کرج است نظر دادم و اگر در مورد بان رفع مهر شهر است که به واسطه بی توجهی رییس شعبه وقت من برای امور غیر لازم تلف شد
__label__Pos	خسته نباشی می گم به همه کارمندهای اداره تامین اجتماعی بخصوص آزادشهر
__label__Pos	اگر سیستم نوبت دهی اینترنتی اطلاع رسانی بیشتری شود عالی هست.
__label__Neg	واقعا جای تاسف داره ، پرسنل شعبه ٢٩ فکر میکنن ارباب رجوع کارگرشونه، کاشکی یکی از مدیران به صورت ادم عادی برای تست بیایند و نحوه برخورد پرسنل رو ببینند.
__label__Neg	امروز نوبت گرفتم برای نامنویسی، نامنویسی انجام شد و گفت ببر فلان گیشه، رفتم گفت باید نوبت بگیری! نوبت گرفتم برای بعدازظهر! یعنی برای هر کار جزئی باید یکبار از اداره مرخصی بگیریم. اگر کارماتن پنج مرحله دارد پنج بار! واقعاً آفرین
__label__Neg	بعد از گرفتن نوبت اینترنتی و یاد آوری مجدد با ارسال پیامک هنگام مراجعه به شعبه میگویند سیستم قطع است
